product_id,product_name,return_reason,product_category,order_count,return_count,total_refunded,avg_refund,return_rate_percent
303,"interactive doll","product did not match description",toys,47,2,3097.04,1548.52,4.26
374,"interactive blocks","arrived damaged",toys,47,2,340.56,170.28,4.26
374,"interactive blocks","changed mind",toys,47,2,595.98,297.99,4.26
374,"interactive blocks","no longer needed",toys,47,2,340.56,170.28,4.26
393,"fun blocks","found a better price",toys,47,2,1476.02,738.01,4.26
393,"fun blocks","no longer needed",toys,47,2,421.72,210.86,4.26
433,"colorful doll","product did not match description",toys,47,2,2398.2,1199.1,4.26
435,"colorful car",defective,toys,47,2,2074.52,1037.26,4.26
435,"colorful car","product did not match description",toys,47,2,889.08,444.54,4.26
831,"interactive doll","found a better price",toys,47,2,1889.76,944.88,4.26
831,"interactive doll","item arrived late",toys,47,2,2834.64,1417.32,4.26
888,"educational blocks","changed mind",toys,47,2,1682.44,841.22,4.26
888,"educational blocks","product did not match description",toys,47,2,2103.05,1051.53,4.26
888,"educational blocks","wrong item",toys,47,2,1261.83,630.91,4.26
925,"colorful car","changed mind",toys,47,2,3097.36,1548.68,4.26
925,"colorful car",defective,toys,47,2,2654.88,1327.44,4.26
1174,"interactive car","wrong item",toys,47,2,2472.05,1236.03,4.26
55,"fun car","found a better price",toys,48,2,236.32,118.16,4.17
61,"colorful car","changed mind",toys,48,2,1861.28,930.64,4.17
61,"colorful car",defective,toys,48,2,1861.28,930.64,4.17
61,"colorful car","found a better price",toys,48,2,2791.92,1395.96,4.17
110,"educational puzzle","no longer needed",toys,48,2,71.7,35.85,4.17
110,"educational puzzle","product did not match description",toys,48,2,43.02,21.51,4.17
240,"fun doll","found a better price",toys,48,2,353.15,176.57,4.17
294,"colorful blocks","arrived damaged",toys,48,2,3263.52,1631.76,4.17
294,"colorful blocks",defective,toys,48,2,2447.64,1223.82,4.17
427,"colorful doll","arrived damaged",toys,48,2,58.64,29.32,4.17
427,"colorful doll","no longer needed",toys,48,2,117.28,58.64,4.17
427,"colorful doll","product did not match description",toys,48,2,175.92,87.96,4.17
584,"fun car",defective,toys,48,2,725.2,362.6,4.17
584,"fun car","no longer needed",toys,48,2,621.6,310.8,4.17
596,"fun blocks","found a better price",toys,48,2,649.89,324.94,4.17
627,"educational doll","changed mind",toys,48,2,2045.35,1022.67,4.17
627,"educational doll",defective,toys,48,2,1636.28,818.14,4.17
627,"educational doll","found a better price",toys,48,2,818.14,409.07,4.17
742,"interactive car","found a better price",toys,48,2,557.83,278.91,4.17
742,"interactive car","wrong item",toys,48,2,637.52,318.76,4.17
870,"colorful blocks",defective,toys,48,2,2920.5,1460.25,4.17
919,"colorful car","arrived damaged",toys,48,2,644.04,322.02,4.17
919,"colorful car","wrong item",toys,48,2,805.05,402.52,4.17
1061,"colorful blocks","found a better price",toys,48,2,1318.62,659.31,4.17
1061,"colorful blocks","no longer needed",toys,48,2,3076.78,1538.39,4.17
1061,"colorful blocks","wrong item",toys,48,2,2637.24,1318.62,4.17
1198,"interactive puzzle","no longer needed",toys,48,2,2312.16,1156.08,4.17
1198,"interactive puzzle","product did not match description",toys,48,2,1926.8,963.4,4.17
1283,"fun car","item arrived late",toys,48,2,967.95,483.98,4.17
1283,"fun car","no longer needed",toys,48,2,1355.13,677.57,4.17
1283,"fun car","product did not match description",toys,48,2,1742.31,871.15,4.17
1283,"fun car","wrong item",toys,48,2,1161.54,580.77,4.17
82,"fun puzzle",defective,toys,49,2,1107.16,553.58,4.08
82,"fun puzzle","no longer needed",toys,49,2,1107.16,553.58,4.08
82,"fun puzzle","product did not match description",toys,49,2,553.58,276.79,4.08
603,"fun blocks","found a better price",toys,49,2,3174.64,1587.32,4.08
603,"fun blocks","no longer needed",toys,49,2,1814.08,907.04,4.08
642,"colorful blocks","found a better price",toys,49,2,952.08,476.04,4.08
642,"colorful blocks","product did not match description",toys,49,2,317.36,158.68,4.08
805,"colorful puzzle","product did not match description",toys,49,2,3575.28,1787.64,4.08
841,"fun blocks",defective,toys,49,2,2358.86,1179.43,4.08
841,"fun blocks","found a better price",toys,49,2,673.96,336.98,4.08
841,"fun blocks","no longer needed",toys,49,2,2021.88,1010.94,4.08
964,"fun blocks","no longer needed",toys,49,2,591.96,295.98,4.08
964,"fun blocks","product did not match description",toys,49,2,1578.56,789.28,4.08
1017,"interactive blocks",defective,toys,49,2,1321.36,660.68,4.08
1017,"interactive blocks","product did not match description",toys,49,2,2973.06,1486.53,4.08
1073,"fun puzzle","arrived damaged",toys,49,2,326.24,163.12,4.08
1151,"colorful puzzle","product did not match description",toys,49,2,961.74,480.87,4.08
1151,"colorful puzzle","wrong item",toys,49,2,3366.09,1683.05,4.08
1207,"interactive puzzle","arrived damaged",toys,49,2,2119.81,1059.9,4.08
1207,"interactive puzzle","no longer needed",toys,49,2,3028.3,1514.15,4.08
6,"colorful blocks",defective,toys,50,2,85.28,42.64,4.0
6,"colorful blocks","found a better price",toys,50,2,213.2,106.6,4.0
36,"educational blocks","arrived damaged",toys,50,2,867.52,433.76,4.0
36,"educational blocks","changed mind",toys,50,2,867.52,433.76,4.0
36,"educational blocks","no longer needed",toys,50,2,3903.84,1951.92,4.0
52,"interactive blocks","arrived damaged",toys,50,2,897.34,448.67,4.0
52,"interactive blocks","changed mind",toys,50,2,897.34,448.67,4.0
52,"interactive blocks",defective,toys,50,2,1346.01,673.0,4.0
148,"colorful puzzle","changed mind",toys,50,2,801.28,400.64,4.0
148,"colorful puzzle","no longer needed",toys,50,2,701.12,350.56,4.0
246,"interactive car","changed mind",toys,50,2,725.01,362.5,4.0
339,"educational car","arrived damaged",toys,50,2,59.7,29.85,4.0
339,"educational car",defective,toys,50,2,59.7,29.85,4.0
368,"fun doll","wrong item",toys,50,2,1459.2,729.6,4.0
408,"fun puzzle","found a better price",toys,50,2,1329.39,664.69,4.0
486,"colorful puzzle","changed mind",toys,50,2,116.7,58.35,4.0
598,"fun puzzle","no longer needed",toys,50,2,1357.98,678.99,4.0
598,"fun puzzle","product did not match description",toys,50,2,1810.64,905.32,4.0
654,"colorful puzzle","arrived damaged",toys,50,2,3636.4,1818.2,4.0
654,"colorful puzzle","no longer needed",toys,50,2,2727.3,1363.65,4.0
694,"educational doll","arrived damaged",toys,50,2,4142.1,2071.05,4.0
694,"educational doll","changed mind",toys,50,2,2485.26,1242.63,4.0
694,"educational doll","no longer needed",toys,50,2,828.42,414.21,4.0
694,"educational doll","product did not match description",toys,50,2,1242.63,621.31,4.0
694,"educational doll","wrong item",toys,50,2,2485.26,1242.63,4.0
724,"educational car",defective,toys,50,2,3423.42,1711.71,4.0
772,"educational car","changed mind",toys,50,2,1254.15,627.08,4.0
772,"educational car",defective,toys,50,2,1504.98,752.49,4.0
772,"educational car","found a better price",toys,50,2,2006.64,1003.32,4.0
772,"educational car","product did not match description",toys,50,2,2006.64,1003.32,4.0
858,"educational doll","found a better price",toys,50,2,1699.32,849.66,4.0
858,"educational doll","wrong item",toys,50,2,1699.32,849.66,4.0
952,"educational car","found a better price",toys,50,2,230.46,115.23,4.0
973,"colorful blocks","product did not match description",toys,50,2,2319.8,1159.9,4.0
979,"interactive doll","arrived damaged",toys,50,2,805.89,402.94,4.0
979,"interactive doll","no longer needed",toys,50,2,1611.78,805.89,4.0
1163,"interactive doll","found a better price",toys,50,2,234.54,117.27,4.0
1163,"interactive doll","product did not match description",toys,50,2,156.36,78.18,4.0
1221,"colorful blocks","wrong item",toys,50,2,627.12,313.56,4.0
75,"colorful doll",defective,toys,51,2,3511.98,1755.99,3.92
75,"colorful doll","found a better price",toys,51,2,1951.1,975.55,3.92
75,"colorful doll","no longer needed",toys,51,2,2731.54,1365.77,3.92
75,"colorful doll","product did not match description",toys,51,2,780.44,390.22,3.92
76,"interactive puzzle","found a better price",toys,51,2,744.78,372.39,3.92
76,"interactive puzzle","wrong item",toys,51,2,1241.3,620.65,3.92
273,"interactive doll",defective,toys,51,2,2942.2,1471.1,3.92
273,"interactive doll","found a better price",toys,51,2,588.44,294.22,3.92
273,"interactive doll","product did not match description",toys,51,2,2059.54,1029.77,3.92
278,"fun blocks","wrong item",toys,51,2,944.75,472.38,3.92
409,"fun puzzle","arrived damaged",toys,51,2,555.31,277.65,3.92
409,"fun puzzle","changed mind",toys,51,2,237.99,119.0,3.92
522,"interactive doll","product did not match description",toys,51,2,867.55,433.77,3.92
522,"interactive doll","wrong item",toys,51,2,1041.06,520.53,3.92
819,"fun blocks","changed mind",toys,51,2,2625.98,1312.99,3.92
819,"fun blocks","wrong item",toys,51,2,1875.7,937.85,3.92
882,"fun doll","arrived damaged",toys,51,2,788.8,394.4,3.92
882,"fun doll","changed mind",toys,51,2,788.8,394.4,3.92
882,"fun doll","wrong item",toys,51,2,591.6,295.8,3.92
1113,"fun doll","changed mind",toys,51,2,3058.96,1529.48,3.92
1263,"interactive blocks",defective,toys,51,2,918.36,459.18,3.92
1263,"interactive blocks","found a better price",toys,51,2,1530.6,765.3,3.92
1263,"interactive blocks","product did not match description",toys,51,2,612.24,306.12,3.92
1263,"interactive blocks","wrong item",toys,51,2,918.36,459.18,3.92
575,"colorful blocks","arrived damaged",toys,52,2,2938.32,1469.16,3.85
575,"colorful blocks","product did not match description",toys,52,2,734.58,367.29,3.85
575,"colorful blocks","wrong item",toys,52,2,2203.74,1101.87,3.85
675,"fun puzzle","arrived damaged",toys,52,2,321.48,160.74,3.85
675,"fun puzzle","wrong item",toys,52,2,401.85,200.93,3.85
679,"educational puzzle","changed mind",toys,52,2,346.14,173.07,3.85
738,"colorful blocks",defective,toys,52,2,1083.45,541.73,3.85
738,"colorful blocks","product did not match description",toys,52,2,650.07,325.03,3.85
821,"educational blocks","wrong item",toys,52,2,1283.58,641.79,3.85
1044,"colorful car","found a better price",toys,52,2,808.96,404.48,3.85
1044,"colorful car","wrong item",toys,52,2,1213.44,606.72,3.85
1148,"educational car","changed mind",toys,52,2,582.96,291.48,3.85
1148,"educational car","wrong item",toys,52,2,666.24,333.12,3.85
1154,"colorful puzzle","arrived damaged",toys,52,2,1240.14,620.07,3.85
1154,"colorful puzzle","found a better price",toys,52,2,2066.9,1033.45,3.85
1154,"colorful puzzle","wrong item",toys,52,2,2893.66,1446.83,3.85
1183,"educational doll","arrived damaged",toys,52,2,2480.85,1240.42,3.85
1183,"educational doll","found a better price",toys,52,2,2977.02,1488.51,3.85
1183,"educational doll","wrong item",toys,52,2,2977.02,1488.51,3.85
1247,"colorful blocks","item arrived late",toys,52,2,3256.08,1628.04,3.85
412,"fun puzzle","found a better price",toys,53,2,1800.0,900.0,3.77
633,"educational doll","arrived damaged",toys,53,2,3213.6,1606.8,3.77
633,"educational doll","changed mind",toys,53,2,2410.2,1205.1,3.77
633,"educational doll",defective,toys,53,2,3615.3,1807.65,3.77
633,"educational doll","found a better price",toys,53,2,2008.5,1004.25,3.77
707,"interactive doll","changed mind",toys,53,2,859.85,429.92,3.77
707,"interactive doll",defective,toys,53,2,515.91,257.95,3.77
707,"interactive doll","no longer needed",toys,53,2,1203.79,601.89,3.77
707,"interactive doll","product did not match description",toys,53,2,515.91,257.95,3.77
722,"educational car","product did not match description",toys,53,2,767.34,383.67,3.77
722,"educational car","wrong item",toys,53,2,438.48,219.24,3.77
795,"educational blocks",defective,toys,53,2,1633.6,816.8,3.77
795,"educational blocks","product did not match description",toys,53,2,612.6,306.3,3.77
827,"fun doll","arrived damaged",toys,53,2,1730.92,865.46,3.77
840,"colorful puzzle","no longer needed",toys,53,2,2024.7,1012.35,3.77
1261,"educational doll","no longer needed",toys,53,2,1115.88,557.94,3.77
10,"interactive doll",defective,toys,54,2,2903.88,1451.94,3.7
10,"interactive doll","found a better price",toys,54,2,2074.2,1037.1,3.7
41,"fun blocks",defective,toys,54,2,3325.76,1662.88,3.7
41,"fun blocks","found a better price",toys,54,2,3741.48,1870.74,3.7
41,"fun blocks","wrong item",toys,54,2,1247.16,623.58,3.7
160,"fun blocks","item arrived late",toys,54,2,2297.35,1148.68,3.7
203,"fun doll",defective,toys,54,2,2348.0,1174.0,3.7
203,"fun doll","item arrived late",toys,54,2,1174.0,587.0,3.7
213,"fun puzzle","arrived damaged",toys,54,2,922.64,461.32,3.7
213,"fun puzzle","changed mind",toys,54,2,2767.92,1383.96,3.7
213,"fun puzzle","found a better price",toys,54,2,2767.92,1383.96,3.7
597,"fun puzzle","found a better price",toys,54,2,148.36,74.18,3.7
597,"fun puzzle","no longer needed",toys,54,2,185.45,92.72,3.7
597,"fun puzzle","wrong item",toys,54,2,222.54,111.27,3.7
740,"colorful blocks","no longer needed",toys,54,2,1331.4,665.7,3.7
906,"interactive blocks",defective,toys,54,2,820.92,410.46,3.7
19,"colorful blocks","arrived damaged",toys,55,2,291.15,145.57,3.64
19,"colorful blocks","item arrived late",toys,55,2,232.92,116.46,3.64
19,"colorful blocks","no longer needed",toys,55,2,174.69,87.34,3.64
19,"colorful blocks","wrong item",toys,55,2,291.15,145.57,3.64
208,"interactive doll","found a better price",toys,55,2,1762.35,881.18,3.64
208,"interactive doll","no longer needed",toys,55,2,2114.82,1057.41,3.64
208,"interactive doll","product did not match description",toys,55,2,1057.41,528.71,3.64
257,"colorful blocks","arrived damaged",toys,55,2,1651.52,825.76,3.64
257,"colorful blocks",defective,toys,55,2,1445.08,722.54,3.64
257,"colorful blocks","no longer needed",toys,55,2,825.76,412.88,3.64
286,"interactive blocks","changed mind",toys,55,2,1090.2,545.1,3.64
286,"interactive blocks","item arrived late",toys,55,2,1308.24,654.12,3.64
286,"interactive blocks","wrong item",toys,55,2,436.08,218.04,3.64
451,"interactive blocks","changed mind",toys,55,2,1931.9,965.95,3.64
451,"interactive blocks",defective,toys,55,2,2318.28,1159.14,3.64
451,"interactive blocks","wrong item",toys,55,2,1159.14,579.57,3.64
696,"colorful blocks","arrived damaged",toys,55,2,1072.12,536.06,3.64
696,"colorful blocks","item arrived late",toys,55,2,804.09,402.04,3.64
25,"fun puzzle","arrived damaged",toys,56,2,1833.28,916.64,3.57
25,"fun puzzle","found a better price",toys,56,2,1374.96,687.48,3.57
25,"fun puzzle","no longer needed",toys,56,2,2291.6,1145.8,3.57
26,"fun blocks","arrived damaged",toys,56,2,156.16,78.08,3.57
182,"interactive puzzle","arrived damaged",toys,56,2,147.21,73.61,3.57
182,"interactive puzzle","no longer needed",toys,56,2,196.28,98.14,3.57
230,"fun car",defective,toys,56,2,893.95,446.97,3.57
230,"fun car","wrong item",toys,56,2,715.16,357.58,3.57
300,"educational car",defective,toys,56,2,1158.69,579.35,3.57
300,"educational car","item arrived late",toys,56,2,1931.15,965.58,3.57
300,"educational car","no longer needed",toys,56,2,772.46,386.23,3.57
499,"interactive doll","arrived damaged",toys,56,2,2563.62,1281.81,3.57
572,"interactive blocks","arrived damaged",toys,56,2,684.84,342.42,3.57
572,"interactive blocks","wrong item",toys,56,2,456.56,228.28,3.57
634,"educational doll","changed mind",toys,56,2,98.24,49.12,3.57
634,"educational doll","found a better price",toys,56,2,147.36,73.68,3.57
634,"educational doll","wrong item",toys,56,2,147.36,73.68,3.57
635,"colorful blocks",defective,toys,56,2,641.58,320.79,3.57
635,"colorful blocks","wrong item",toys,56,2,320.79,160.4,3.57
701,"colorful blocks",defective,toys,56,2,2424.52,1212.26,3.57
701,"colorful blocks","item arrived late",toys,56,2,1039.08,519.54,3.57
701,"colorful blocks","product did not match description",toys,56,2,692.72,346.36,3.57
917,"fun puzzle","product did not match description",toys,56,2,414.96,207.48,3.57
917,"fun puzzle","wrong item",toys,56,2,691.6,345.8,3.57
1076,"colorful car","changed mind",toys,56,2,656.4,328.2,3.57
1076,"colorful car","found a better price",toys,56,2,787.68,393.84,3.57
1240,"fun doll","changed mind",toys,56,2,1617.0,808.5,3.57
1240,"fun doll",defective,toys,56,2,1617.0,808.5,3.57
1240,"fun doll","product did not match description",toys,56,2,539.0,269.5,3.57
1240,"fun doll","wrong item",toys,56,2,1617.0,808.5,3.57
38,"interactive doll","changed mind",toys,57,2,1968.24,984.12,3.51
62,"colorful car","arrived damaged",toys,57,2,1817.25,908.63,3.51
62,"colorful car","item arrived late",toys,57,2,2180.7,1090.35,3.51
62,"colorful car","no longer needed",toys,57,2,1817.25,908.63,3.51
65,"fun puzzle","product did not match description",toys,57,2,86.64,43.32,3.51
65,"fun puzzle","wrong item",toys,57,2,129.96,64.98,3.51
143,"educational blocks","arrived damaged",toys,57,2,1017.36,508.68,3.51
143,"educational blocks","item arrived late",toys,57,2,2373.84,1186.92,3.51
252,"fun blocks","found a better price",toys,57,2,560.85,280.43,3.51
252,"fun blocks","no longer needed",toys,57,2,336.51,168.25,3.51
252,"fun blocks","product did not match description",toys,57,2,336.51,168.25,3.51
252,"fun blocks","wrong item",toys,57,2,560.85,280.43,3.51
457,"colorful doll","arrived damaged",toys,57,2,3279.42,1639.71,3.51
592,"fun doll","item arrived late",toys,57,2,1257.96,628.98,3.51
623,"educational doll","changed mind",toys,57,2,1454.32,727.16,3.51
623,"educational doll",defective,toys,57,2,1038.8,519.4,3.51
725,"colorful puzzle","arrived damaged",toys,57,2,2424.17,1212.09,3.51
725,"colorful puzzle","wrong item",toys,57,2,1038.93,519.47,3.51
755,"educational doll","arrived damaged",toys,57,2,3134.96,1567.48,3.51
755,"educational doll",defective,toys,57,2,1175.61,587.81,3.51
755,"educational doll","found a better price",toys,57,2,1175.61,587.81,3.51
755,"educational doll","wrong item",toys,57,2,1959.35,979.67,3.51
794,"colorful doll","changed mind",toys,57,2,1472.96,736.48,3.51
794,"colorful doll",defective,toys,57,2,3682.4,1841.2,3.51
794,"colorful doll","product did not match description",toys,57,2,2577.68,1288.84,3.51
817,"interactive blocks",defective,toys,57,2,320.52,160.26,3.51
817,"interactive blocks","product did not match description",toys,57,2,961.56,480.78,3.51
828,"interactive car","arrived damaged",toys,57,2,1830.9,915.45,3.51
828,"interactive car","changed mind",toys,57,2,2563.26,1281.63,3.51
828,"interactive car","product did not match description",toys,57,2,2929.44,1464.72,3.51
847,"interactive blocks","arrived damaged",toys,57,2,1520.47,760.24,3.51
847,"interactive blocks","no longer needed",toys,57,2,1086.05,543.02,3.51
929,"educational car",defective,toys,57,2,81.6,40.8,3.51
1059,"educational puzzle","product did not match description",toys,57,2,2000.1,1000.05,3.51
177,"educational puzzle","no longer needed",toys,58,2,418.66,209.33,3.45
177,"educational puzzle","product did not match description",toys,58,2,1465.31,732.66,3.45
177,"educational puzzle","wrong item",toys,58,2,418.66,209.33,3.45
344,"interactive puzzle","changed mind",toys,58,2,4532.0,2266.0,3.45
344,"interactive puzzle","found a better price",toys,58,2,906.4,453.2,3.45
344,"interactive puzzle","wrong item",toys,58,2,3172.4,1586.2,3.45
684,"colorful puzzle","arrived damaged",toys,58,2,737.35,368.68,3.45
684,"colorful puzzle","changed mind",toys,58,2,589.88,294.94,3.45
765,"colorful puzzle","changed mind",toys,58,2,1323.28,661.64,3.45
765,"colorful puzzle","item arrived late",toys,58,2,2315.74,1157.87,3.45
1063,"interactive puzzle","arrived damaged",toys,58,2,1570.12,785.06,3.45
1063,"interactive puzzle","found a better price",toys,58,2,785.06,392.53,3.45
1063,"interactive puzzle","product did not match description",toys,58,2,1962.65,981.32,3.45
438,"educational doll",defective,toys,59,2,1967.52,983.76,3.39
438,"educational doll","found a better price",toys,59,2,1311.68,655.84,3.39
438,"educational doll","no longer needed",toys,59,2,1967.52,983.76,3.39
699,"interactive blocks",defective,toys,59,2,1497.48,748.74,3.39
699,"interactive blocks","wrong item",toys,59,2,1497.48,748.74,3.39
774,"colorful doll","arrived damaged",toys,59,2,2339.52,1169.76,3.39
774,"colorful doll","wrong item",toys,59,2,1462.2,731.1,3.39
776,"educational car","arrived damaged",toys,59,2,1271.79,635.89,3.39
776,"educational car","no longer needed",toys,59,2,2543.58,1271.79,3.39
968,"fun car","arrived damaged",toys,59,2,838.96,419.48,3.39
968,"fun car","found a better price",toys,59,2,838.96,419.48,3.39
1123,"fun car","arrived damaged",toys,59,2,54.3,27.15,3.39
1123,"fun car","item arrived late",toys,59,2,36.2,18.1,3.39
1123,"fun car","wrong item",toys,59,2,18.1,9.05,3.39
1213,"interactive car","changed mind",toys,59,2,1025.7,512.85,3.39
1281,"fun puzzle","wrong item",toys,59,2,220.5,110.25,3.39
283,"colorful car","arrived damaged",toys,60,2,797.05,398.52,3.33
283,"colorful car","no longer needed",toys,60,2,637.64,318.82,3.33
458,"educational car","found a better price",toys,60,2,2741.7,1370.85,3.33
458,"educational car","product did not match description",toys,60,2,913.9,456.95,3.33
581,"interactive car","arrived damaged",toys,60,2,2932.16,1466.08,3.33
662,"colorful blocks","product did not match description",toys,60,2,44.0,22.0,3.33
734,"fun car","found a better price",toys,60,2,1089.64,544.82,3.33
734,"fun car","product did not match description",toys,60,2,2724.1,1362.05,3.33
940,"colorful puzzle","arrived damaged",toys,60,2,1504.9,752.45,3.33
940,"colorful puzzle",defective,toys,60,2,1805.88,902.94,3.33
3,"fun car","arrived damaged",toys,61,2,1139.94,569.97,3.28
3,"fun car","changed mind",toys,61,2,1899.9,949.95,3.28
3,"fun car","item arrived late",toys,61,2,1139.94,569.97,3.28
3,"fun car","product did not match description",toys,61,2,3419.82,1709.91,3.28
155,"colorful car",defective,toys,61,2,416.22,208.11,3.28
155,"colorful car","found a better price",toys,61,2,346.85,173.43,3.28
155,"colorful car","product did not match description",toys,61,2,208.11,104.06,3.28
336,"fun car","arrived damaged",toys,61,2,1891.2,945.6,3.28
398,"interactive blocks","changed mind",toys,61,2,2176.1,1088.05,3.28
398,"interactive blocks","no longer needed",toys,61,2,1958.49,979.25,3.28
398,"interactive blocks","product did not match description",toys,61,2,1305.66,652.83,3.28
577,"interactive puzzle","no longer needed",toys,61,2,685.15,342.57,3.28
577,"interactive puzzle","product did not match description",toys,61,2,822.18,411.09,3.28
577,"interactive puzzle","wrong item",toys,61,2,959.21,479.61,3.28
672,"colorful blocks","found a better price",toys,61,2,1341.28,670.64,3.28
681,"colorful car","changed mind",toys,61,2,1453.6,726.8,3.28
681,"colorful car",defective,toys,61,2,2035.04,1017.52,3.28
681,"colorful car","no longer needed",toys,61,2,1744.32,872.16,3.28
766,"fun blocks","found a better price",toys,61,2,1768.56,884.28,3.28
766,"fun blocks","no longer needed",toys,61,2,1105.35,552.67,3.28
879,"fun car","wrong item",toys,61,2,850.78,425.39,3.28
916,"educational doll","found a better price",toys,61,2,737.85,368.92,3.28
980,"fun blocks","no longer needed",toys,61,2,1553.2,776.6,3.28
980,"fun blocks","wrong item",toys,61,2,1164.9,582.45,3.28
1211,"interactive doll","found a better price",toys,61,2,1395.72,697.86,3.28
1211,"interactive doll","item arrived late",toys,61,2,1628.34,814.17,3.28
147,"interactive doll","item arrived late",toys,62,2,842.0,421.0,3.23
147,"interactive doll","no longer needed",toys,62,2,505.2,252.6,3.23
147,"interactive doll","wrong item",toys,62,2,1010.4,505.2,3.23
109,"interactive blocks","found a better price",toys,63,2,1825.32,912.66,3.17
109,"interactive blocks","item arrived late",toys,63,2,1521.1,760.55,3.17
109,"interactive blocks","product did not match description",toys,63,2,1521.1,760.55,3.17
648,"interactive doll","changed mind",toys,63,2,948.85,474.43,3.17
648,"interactive doll","no longer needed",toys,63,2,406.65,203.33,3.17
779,"fun puzzle","changed mind",toys,63,2,1015.36,507.68,3.17
779,"fun puzzle","product did not match description",toys,63,2,761.52,380.76,3.17
792,"educational blocks","arrived damaged",toys,63,2,123.45,61.73,3.17
792,"educational blocks","found a better price",toys,63,2,246.9,123.45,3.17
792,"educational blocks","product did not match description",toys,63,2,98.76,49.38,3.17
1144,"fun puzzle","changed mind",toys,63,2,1040.16,520.08,3.17
1144,"fun puzzle","found a better price",toys,63,2,1040.16,520.08,3.17
1144,"fun puzzle","wrong item",toys,63,2,2340.36,1170.18,3.17
1273,"interactive car","found a better price",toys,63,2,769.92,384.96,3.17
1273,"interactive car","item arrived late",toys,63,2,1283.2,641.6,3.17
1273,"interactive car","no longer needed",toys,63,2,769.92,384.96,3.17
78,"fun doll",defective,toys,65,2,3961.52,1980.76,3.08
78,"fun doll","found a better price",toys,65,2,3466.33,1733.16,3.08
78,"fun doll","no longer needed",toys,65,2,2475.95,1237.97,3.08
78,"fun doll","wrong item",toys,65,2,2971.14,1485.57,3.08
475,"educational car","arrived damaged",toys,66,2,504.3,252.15,3.03
475,"educational car","found a better price",toys,66,2,504.3,252.15,3.03
706,"educational car",defective,toys,66,2,223.68,111.84,3.03
706,"educational car","no longer needed",toys,66,2,223.68,111.84,3.03
1130,"fun car",defective,toys,66,2,1279.41,639.71,3.03
1130,"fun car","wrong item",toys,66,2,2558.82,1279.41,3.03
975,"fun doll","changed mind",toys,67,2,121.7,60.85,2.99
975,"fun doll",defective,toys,67,2,170.38,85.19,2.99
975,"fun doll","no longer needed",toys,67,2,146.04,73.02,2.99
139,"educational car","changed mind",toys,34,1,241.86,241.86,2.94
139,"educational car",defective,toys,34,1,80.62,80.62,2.94
139,"educational car","no longer needed",toys,34,1,241.86,241.86,2.94
139,"educational car","wrong item",toys,34,1,161.24,161.24,2.94
487,"fun blocks",defective,toys,68,2,2368.32,1184.16,2.94
508,"educational car","found a better price",toys,70,2,1223.91,611.96,2.86
508,"educational car","product did not match description",toys,70,2,2039.85,1019.93,2.86
957,"colorful puzzle","found a better price",toys,36,1,129.46,129.46,2.78
957,"colorful puzzle","no longer needed",toys,36,1,647.3,647.3,2.78
957,"colorful puzzle","wrong item",toys,36,1,388.38,388.38,2.78
92,"colorful car","changed mind",toys,37,1,301.6,301.6,2.7
92,"colorful car","found a better price",toys,37,1,150.8,150.8,2.7
92,"colorful car","item arrived late",toys,37,1,301.6,301.6,2.7
92,"colorful car","product did not match description",toys,37,1,75.4,75.4,2.7
561,"fun car","wrong item",toys,37,1,867.36,867.36,2.7
1084,"educational car","changed mind",toys,37,1,173.69,173.69,2.7
1084,"educational car","found a better price",toys,37,1,347.38,347.38,2.7
1084,"educational car","no longer needed",toys,37,1,521.07,521.07,2.7
126,"interactive blocks","item arrived late",toys,39,1,536.5,536.5,2.56
126,"interactive blocks","product did not match description",toys,39,1,321.9,321.9,2.56
126,"interactive blocks","wrong item",toys,39,1,321.9,321.9,2.56
220,"educational car","arrived damaged",toys,39,1,165.12,165.12,2.56
220,"educational car","found a better price",toys,39,1,41.28,41.28,2.56
220,"educational car","item arrived late",toys,39,1,165.12,165.12,2.56
220,"educational car","product did not match description",toys,39,1,41.28,41.28,2.56
220,"educational car","wrong item",toys,39,1,165.12,165.12,2.56
274,"colorful blocks","item arrived late",toys,39,1,291.23,291.23,2.56
274,"colorful blocks","no longer needed",toys,39,1,873.69,873.69,2.56
274,"colorful blocks","wrong item",toys,39,1,1164.92,1164.92,2.56
1140,"colorful puzzle","item arrived late",toys,39,1,1926.96,1926.96,2.56
1242,"fun doll","arrived damaged",toys,39,1,37.26,37.26,2.56
441,"fun doll","found a better price",toys,40,1,2235.12,2235.12,2.5
781,"educational puzzle",defective,toys,40,1,459.86,459.86,2.5
781,"educational puzzle","found a better price",toys,40,1,459.86,459.86,2.5
781,"educational puzzle","no longer needed",toys,40,1,459.86,459.86,2.5
781,"educational puzzle","product did not match description",toys,40,1,1839.44,1839.44,2.5
781,"educational puzzle","wrong item",toys,40,1,919.72,919.72,2.5
959,"colorful blocks","arrived damaged",toys,40,1,318.6,318.6,2.5
959,"colorful blocks","changed mind",toys,40,1,318.6,318.6,2.5
1020,"educational blocks","arrived damaged",toys,40,1,170.01,170.01,2.5
1020,"educational blocks",defective,toys,40,1,170.01,170.01,2.5
1020,"educational blocks","product did not match description",toys,40,1,850.05,850.05,2.5
1020,"educational blocks","wrong item",toys,40,1,340.02,340.02,2.5
1177,"colorful puzzle","arrived damaged",toys,40,1,1406.4,1406.4,2.5
