return_id,order_id,customer_id,reason,return_date,refunded_amount
RET-65091471,SO-59028279,CUST-4801,"product did not match description",2025-04-13,2231.85
RET-03664763,SO-59037080,CUST-3569,"product did not match description",2024-10-10,199.7
RET-43195151,SO-59047715,CUST-5150,"product did not match description",2025-04-18,7409.62
RET-15554936,SO-59535662,CUST-4655,"product did not match description",2025-04-09,4331.33
RET-95019808,SO-59645780,CUST-4975,"product did not match description",2024-11-27,3036.56
RET-90261467,SO-59748678,CUST-3720,"product did not match description",2024-09-21,1663.8
RET-83027253,SO-59779521,CUST-3810,"product did not match description",2025-07-17,3176.09
RET-64990010,SO-60193776,CUST-5145,"product did not match description",2025-02-22,1651.21
RET-94062653,SO-60321937,CUST-4643,"product did not match description",2025-01-27,327.71
RET-14285919,SO-60414829,CUST-3696,"product did not match description",2025-02-17,5307.41
RET-20600336,SO-60435593,CUST-3865,"product did not match description",2025-07-18,1213.44
RET-91574650,SO-60626810,GUEST-100016,"product did not match description",2025-06-01,1815.42
RET-86595136,SO-60635229,CUST-3841,"product did not match description",2024-10-31,302.19
RET-32887657,SO-60638287,CUST-3533,"product did not match description",2025-06-27,5783.13
RET-28343527,SO-60741553,CUST-3960,"product did not match description",2025-01-05,7539.27
RET-39219071,SO-60899319,CUST-4096,"product did not match description",2025-02-24,6084.64
RET-75616359,SO-61463354,CUST-3698,"product did not match description",2025-04-24,5000.93
RET-22758737,SO-61665055,CUST-3673,"product did not match description",2024-08-16,5062.22
RET-26468533,SO-62509583,CUST-4926,"product did not match description",2024-08-05,131.28
RET-90241673,SO-62786575,CUST-4823,"product did not match description",2025-02-18,7805.78
RET-65901946,SO-62896790,CUST-5097,"product did not match description",2025-04-10,5603.62
RET-68265246,SO-62925336,CUST-4347,"product did not match description",2025-07-10,1162.8
RET-87005049,SO-63174788,CUST-4851,"product did not match description",2024-07-25,1366.98
RET-00556179,SO-63190130,CUST-5271,"product did not match description",2024-10-02,3611.66
RET-18877787,SO-63197641,CUST-3536,"product did not match description",2025-04-03,819.4
RET-35780934,SO-63333262,GUEST-100673,"product did not match description",2024-12-28,2545.21
RET-43610277,SO-63447617,CUST-4002,"product did not match description",2025-06-07,6784.09
RET-94374088,SO-63620270,CUST-4346,"product did not match description",2025-05-08,2445.87
RET-69452281,SO-63926679,CUST-3896,"product did not match description",2025-02-11,1005.43
RET-09249585,SO-63972129,CUST-3539,"product did not match description",2025-07-16,2575.36
RET-28374809,SO-64318887,CUST-3569,"product did not match description",2025-06-08,371.7
RET-01714396,SO-64674205,CUST-5336,"product did not match description",2024-10-15,2892.18
RET-96165572,SO-65001042,CUST-4364,"product did not match description",2025-02-18,1445.76
RET-43079982,SO-65740475,CUST-4525,"product did not match description",2025-04-24,7557.11
RET-02677848,SO-66493320,CUST-3984,"product did not match description",2024-12-11,1378.38
RET-35710241,SO-66529769,CUST-4751,"product did not match description",2025-04-25,200.78
RET-93633721,SO-66580199,CUST-3843,"product did not match description",2025-03-31,4175.42
RET-24896379,SO-66583369,CUST-5099,"product did not match description",2025-03-28,1978.62
RET-07012060,SO-66972292,CUST-4449,"product did not match description",2025-01-27,4442.31
RET-94955494,SO-67251094,CUST-4682,"product did not match description",2024-10-02,1795.46
RET-90588660,SO-67505897,CUST-4513,"product did not match description",2025-05-18,158.68
RET-42959375,SO-68062021,GUEST-100743,"product did not match description",2025-01-22,3062.9
RET-34456724,SO-68402270,CUST-4851,"product did not match description",2025-05-18,655.5
RET-43751184,SO-68732837,CUST-4489,"product did not match description",2025-01-09,777.0
RET-10447965,SO-68984018,CUST-4185,"product did not match description",2024-12-05,3741.78
RET-13034156,SO-68998302,CUST-4181,"product did not match description",2025-03-31,409.39
RET-57164714,SO-69067402,CUST-3639,"product did not match description",2025-06-06,2120.57
RET-08157541,SO-69087294,CUST-4904,"product did not match description",2024-12-14,2677.94
RET-63638005,SO-69208111,CUST-4280,"product did not match description",2025-06-19,3382.27
RET-30930939,SO-69443305,GUEST-100644,"product did not match description",2025-07-19,3263.96
RET-05233079,SO-69788066,GUEST-100364,"product did not match description",2025-03-16,1499.09
RET-91851583,SO-69913875,CUST-3857,"product did not match description",2025-06-06,294.46
RET-39031941,SO-70436903,CUST-5107,"product did not match description",2024-10-25,2148.97
RET-34749435,SO-70722284,CUST-5195,"product did not match description",2025-04-18,8863.47
RET-31705445,SO-70776499,CUST-4172,"product did not match description",2025-06-22,3106.71
RET-28504368,SO-71293956,CUST-4832,"product did not match description",2024-09-30,3156.78
RET-27158210,SO-71665238,CUST-5104,"product did not match description",2024-08-28,90.9
RET-67797977,SO-71780152,CUST-4801,"product did not match description",2025-05-11,1056.32
RET-35898884,SO-71846647,CUST-4993,"product did not match description",2025-04-14,1598.51
RET-18303607,SO-72038124,CUST-3816,"product did not match description",2025-04-03,4381.05
RET-26435656,SO-72114013,CUST-3580,"product did not match description",2025-07-18,1547.32
RET-72809064,SO-72563000,CUST-3823,"product did not match description",2024-10-01,4958.72
RET-72490645,SO-72897408,CUST-3937,"product did not match description",2025-04-09,4205.6
RET-14147363,SO-73112229,CUST-4237,"product did not match description",2024-10-25,3921.34
RET-85431605,SO-73442870,CUST-4817,"product did not match description",2025-03-18,839.6
RET-47858691,SO-73652373,CUST-4714,"product did not match description",2025-02-24,1882.33
RET-40724353,SO-73813939,CUST-4491,"product did not match description",2024-10-02,428.6
RET-49575224,SO-73865918,GUEST-100731,"product did not match description",2024-11-18,6571.61
RET-64088159,SO-74007109,CUST-5143,"product did not match description",2025-05-05,4168.64
RET-93551356,SO-74159817,CUST-4392,"product did not match description",2025-06-12,308.8
RET-40687934,SO-74296583,CUST-4313,"product did not match description",2024-10-05,4857.98
RET-28705024,SO-74470049,CUST-5104,"product did not match description",2024-09-14,2305.08
RET-38427775,SO-74742360,CUST-4234,"product did not match description",2025-03-31,669.96
RET-33094333,SO-74875316,CUST-5229,"product did not match description",2024-12-08,682.66
RET-84131346,SO-75164876,CUST-3960,"product did not match description",2024-09-02,2292.56
RET-31282270,SO-75597742,CUST-4449,"product did not match description",2024-09-01,877.98
RET-37671471,SO-75661194,CUST-4116,"product did not match description",2024-11-13,3030.47
RET-62440663,SO-75941878,CUST-4819,"product did not match description",2024-09-13,2228.54
RET-31344759,SO-76227672,CUST-5349,"product did not match description",2024-12-09,7494.78
RET-26777459,SO-76306019,CUST-5035,"product did not match description",2024-08-02,210.7
RET-38125470,SO-76307224,CUST-4801,"product did not match description",2025-03-25,2142.06
RET-21994165,SO-77068734,GUEST-100057,"product did not match description",2025-04-05,805.83
RET-90346172,SO-77127773,CUST-4902,"product did not match description",2024-10-26,3893.66
RET-75683387,SO-77460684,CUST-4419,"product did not match description",2025-03-27,6021.06
RET-66575819,SO-77691133,CUST-3986,"product did not match description",2025-01-02,6161.49
RET-48392898,SO-77844726,CUST-3901,"product did not match description",2024-07-24,1162.68
RET-31347802,SO-78447048,CUST-4932,"product did not match description",2024-10-30,3672.6
RET-23662977,SO-79574260,CUST-5011,"product did not match description",2024-10-01,4545.79
RET-35283266,SO-79811744,CUST-3692,"product did not match description",2025-06-15,874.73
RET-22433427,SO-79854919,CUST-3945,"product did not match description",2024-09-13,11211.61
RET-96471443,SO-80090777,CUST-5091,"product did not match description",2024-11-30,1384.9
RET-42724596,SO-80199511,CUST-3777,"product did not match description",2025-07-12,7922.79
RET-29495549,SO-80287471,CUST-3574,"product did not match description",2025-06-20,4696.81
RET-83418256,SO-80320178,CUST-5060,"product did not match description",2024-08-21,6450.05
RET-07069741,SO-80451069,CUST-3766,"product did not match description",2025-02-17,7525.17
RET-80234659,SO-80744653,CUST-4074,"product did not match description",2025-02-20,350.52
RET-21403419,SO-80942208,CUST-5228,"product did not match description",2025-02-01,2840.48
RET-15557073,SO-81100851,CUST-3696,"product did not match description",2024-11-11,471.89
RET-59860147,SO-81364657,CUST-4580,"product did not match description",2024-08-27,690.6
RET-06658554,SO-81596512,CUST-4144,"product did not match description",2025-05-11,633.65
RET-10625146,SO-81665754,GUEST-100062,"product did not match description",2024-09-23,3197.84
RET-96802618,SO-82476091,CUST-3698,"product did not match description",2024-10-16,2230.15
RET-81407604,SO-82881505,CUST-4910,"product did not match description",2025-02-19,399.4
RET-67442847,SO-83087004,CUST-4478,"product did not match description",2024-09-15,1031.38
RET-06138299,SO-83402079,CUST-5076,"product did not match description",2025-06-25,2624.22
RET-02818497,SO-83524011,GUEST-100488,"product did not match description",2025-01-08,268.31
RET-20299425,SO-83712123,CUST-3685,"product did not match description",2025-07-15,138.74
RET-60969867,SO-83895042,CUST-4631,"product did not match description",2025-05-28,10391.74
RET-38872563,SO-83972356,CUST-5193,"product did not match description",2024-08-23,213.93
RET-67946390,SO-84264627,GUEST-100338,"product did not match description",2024-10-02,631.3
RET-37961135,SO-84278193,CUST-3785,"product did not match description",2025-07-13,2153.53
RET-12230917,SO-84410914,CUST-4397,"product did not match description",2024-09-13,546.82
RET-15281510,SO-84417918,CUST-4694,"product did not match description",2025-01-03,118.9
RET-33168923,SO-84633041,GUEST-100869,"product did not match description",2024-08-19,309.38
RET-85097950,SO-84633414,CUST-4694,"product did not match description",2025-03-24,2085.12
RET-90437238,SO-84805043,CUST-4295,"product did not match description",2024-08-20,6052.9
RET-12279866,SO-84820235,CUST-3988,"product did not match description",2025-07-12,2077.92
RET-42140565,SO-84821801,CUST-4183,"product did not match description",2024-12-27,61.56
RET-64143256,SO-84932791,CUST-4682,"product did not match description",2025-03-13,427.92
RET-38440045,SO-85097897,CUST-4513,"product did not match description",2024-08-02,386.76
RET-07724673,SO-85204426,CUST-4820,"product did not match description",2024-10-17,4751.36
RET-40260823,SO-85231027,CUST-3628,"product did not match description",2025-06-26,116.46
RET-28826252,SO-85236563,CUST-4741,"product did not match description",2025-06-05,414.97
RET-70774213,SO-85272259,CUST-4891,"product did not match description",2024-10-15,679.06
RET-99642561,SO-85290662,CUST-4395,"product did not match description",2025-04-25,2942.25
RET-97901652,SO-85484303,CUST-4639,"product did not match description",2025-02-24,2880.12
RET-33578195,SO-85986586,CUST-5029,"product did not match description",2024-11-12,382.34
RET-74760744,SO-86096445,CUST-5158,"product did not match description",2024-10-06,83.28
RET-07659599,SO-86328151,GUEST-101115,"product did not match description",2025-06-02,3675.56
RET-16951260,SO-86488997,CUST-4525,"product did not match description",2025-02-20,7616.86
RET-02953572,SO-87002974,CUST-4545,"product did not match description",2025-07-20,1534.52
RET-14297048,SO-87329835,CUST-5345,"product did not match description",2025-02-21,2644.89
RET-86426192,SO-87430424,GUEST-100741,"product did not match description",2024-12-09,7276.79
RET-22777581,SO-87555514,CUST-4741,"product did not match description",2024-12-24,551.71
RET-74237590,SO-87570007,CUST-3518,"product did not match description",2024-12-10,4793.56
RET-16214053,SO-87619667,CUST-5137,"product did not match description",2025-04-28,54.36
RET-18310203,SO-88353504,CUST-5170,"product did not match description",2024-12-19,1041.14
RET-78282365,SO-88509073,CUST-4882,"product did not match description",2024-09-19,855.0
RET-41487174,SO-88726707,CUST-4353,"product did not match description",2025-02-04,1711.23
RET-94181366,SO-88741773,CUST-3664,"product did not match description",2024-12-01,288.92
RET-38262376,SO-88819781,CUST-4363,"product did not match description",2025-07-18,1147.11
RET-94094457,SO-89122964,CUST-4159,"product did not match description",2024-11-02,5164.01
RET-31883665,SO-89156209,CUST-3997,"product did not match description",2025-06-19,1532.45
RET-67560448,SO-89741159,CUST-4901,"product did not match description",2025-04-16,9042.84
RET-39068326,SO-89773505,CUST-4472,"product did not match description",2025-01-08,6648.62
RET-02457290,SO-89950886,CUST-4415,"product did not match description",2025-07-20,3151.62
RET-96996715,SO-90219368,CUST-4595,"product did not match description",2025-05-18,1745.84
RET-52346140,SO-90455784,CUST-3945,"product did not match description",2025-04-04,326.73
RET-86934083,SO-91129593,CUST-4460,"product did not match description",2025-03-27,2397.8
RET-12708886,SO-91186712,CUST-4383,"product did not match description",2025-05-10,6404.76
RET-53862585,SO-91541137,CUST-4354,"product did not match description",2025-02-15,2617.26
RET-05448182,SO-91596457,CUST-5092,"product did not match description",2024-09-15,998.28
RET-03986576,SO-91606668,GUEST-101229,"product did not match description",2024-11-02,253.84
RET-56869488,SO-91624643,CUST-4027,"product did not match description",2024-12-14,246.3
RET-05160783,SO-91627630,GUEST-100533,"product did not match description",2025-04-22,3960.78
RET-53406124,SO-91782384,CUST-3954,"product did not match description",2025-02-28,570.57
RET-57870012,SO-92560634,CUST-4458,"product did not match description",2025-06-15,2423.52
RET-74790214,SO-92908007,CUST-4073,"product did not match description",2024-08-30,830.75
RET-26593986,SO-92953631,CUST-4694,"product did not match description",2025-07-06,2298.82
RET-95204798,SO-93116111,CUST-5348,"product did not match description",2024-10-06,3643.91
RET-44544328,SO-93299751,CUST-5170,"product did not match description",2024-12-07,7748.46
RET-75330699,SO-93380959,CUST-4946,"product did not match description",2024-10-18,2002.8
RET-85672411,SO-93477556,CUST-4245,"product did not match description",2024-10-24,7387.5
RET-18284068,SO-93524988,CUST-4262,"product did not match description",2024-12-14,1580.14
RET-47781889,SO-93710885,CUST-4248,"product did not match description",2025-06-02,849.03
RET-19909310,SO-94326277,CUST-3536,"product did not match description",2024-08-12,494.12
RET-40938529,SO-94532229,CUST-3954,"product did not match description",2024-12-16,345.95
RET-24620198,SO-94575184,CUST-4172,"product did not match description",2025-03-02,2234.55
RET-67662318,SO-94833245,CUST-5199,"product did not match description",2025-03-09,2750.82
RET-92155063,SO-95131323,CUST-5347,"product did not match description",2025-06-06,1718.98
RET-46784466,SO-95805246,CUST-4109,"product did not match description",2024-09-18,1579.71
RET-53891750,SO-95813224,CUST-5164,"product did not match description",2025-03-11,2015.64
RET-64941800,SO-96147668,CUST-4053,"product did not match description",2024-12-05,8020.81
RET-84118339,SO-96384134,CUST-5331,"product did not match description",2024-12-21,4019.98
RET-63963747,SO-97704516,CUST-4211,"product did not match description",2024-08-05,5483.72
RET-22825270,SO-97729080,CUST-4186,"product did not match description",2025-03-22,998.61
RET-03831854,SO-97782479,CUST-3624,"product did not match description",2024-09-05,3113.54
RET-03047020,SO-98358880,CUST-4670,"product did not match description",2025-01-10,3243.3
RET-79991723,SO-98439008,CUST-3971,"product did not match description",2025-05-03,880.26
RET-28680777,SO-98697992,CUST-4627,"product did not match description",2025-01-27,6761.7
RET-31409199,SO-98738739,CUST-3868,"product did not match description",2025-05-24,535.46
RET-09530214,SO-98992966,CUST-3535,"product did not match description",2025-06-27,890.76
RET-02962727,SO-99039196,GUEST-100203,"product did not match description",2024-08-05,249.01
RET-07192607,SO-99384240,CUST-5043,"product did not match description",2025-01-10,3791.28
RET-39653509,SO-99476466,GUEST-100171,"product did not match description",2024-08-30,1210.09
RET-87382880,SO-99501445,CUST-3938,"product did not match description",2024-11-29,2409.54
RET-87677838,SO-99537200,CUST-4740,"product did not match description",2025-02-01,4194.92
RET-79928909,SO-99552948,CUST-3713,"product did not match description",2025-03-28,807.3
return_id,order_id,customer_id,reason,,refunded_amount
RET-21839213,SO-00011595,CUST-4211,"wrong item",2025-06-18,5344.79
RET-99168032,SO-00139907,CUST-3445,"wrong item",2024-11-26,894.06
RET-39250122,SO-00394776,CUST-4082,"wrong item",2025-07-21,6163.77
RET-41906894,SO-00662298,CUST-3708,"wrong item",2024-11-28,6435.04
RET-88136861,SO-00737123,CUST-3594,"wrong item",2024-08-18,340.02
RET-91980792,SO-00762768,GUEST-100916,"wrong item",2025-06-11,1159.21
RET-95202369,SO-00813899,CUST-3654,"wrong item",2024-08-14,1467.77
RET-09951600,SO-01103651,CUST-3628,"wrong item",2024-11-15,5533.56
RET-20504526,SO-01115983,CUST-4418,"wrong item",2025-03-28,448.48
RET-03821700,SO-01180020,CUST-4795,"wrong item",2025-06-28,2104.89
RET-96827331,SO-01410533,CUST-3644,"wrong item",2025-03-18,1851.73
RET-16334548,SO-01413183,GUEST-101185,"wrong item",2025-02-18,5734.06
RET-06031296,SO-01483638,CUST-5150,"wrong item",2024-12-26,487.3
RET-73344135,SO-01627567,CUST-4072,"wrong item",2024-10-17,4149.44
RET-32731189,SO-02054990,GUEST-100760,"wrong item",2024-09-27,2411.0
RET-79405515,SO-02711476,CUST-4611,"wrong item",2024-10-13,498.99
RET-24967448,SO-02880119,GUEST-100046,"wrong item",2025-06-29,6514.47
RET-22362598,SO-03018328,CUST-4275,"wrong item",2025-01-20,3936.02
RET-24400770,SO-03437946,CUST-4686,"wrong item",2025-07-05,419.82
RET-07959542,SO-03536849,CUST-3608,"wrong item",2024-10-16,1516.41
RET-70039823,SO-03996785,CUST-5092,"wrong item",2025-04-09,468.38
RET-47702903,SO-04360377,CUST-3691,"wrong item",2024-12-13,10377.79
RET-92660522,SO-04462667,CUST-5337,"wrong item",2024-12-17,3753.06
RET-46091768,SO-04513819,CUST-3853,"wrong item",2025-04-12,6996.25
RET-83141645,SO-04980512,CUST-4867,"wrong item",2025-02-27,5802.0
RET-95710158,SO-05020738,CUST-4499,"wrong item",2025-02-14,5402.06
RET-62728598,SO-05355080,CUST-3995,"wrong item",2025-04-08,2678.31
RET-15449320,SO-05455248,CUST-4483,"wrong item",2025-04-23,4899.48
RET-80377141,SO-05506881,CUST-3620,"wrong item",2024-08-26,329.71
RET-53084983,SO-05571505,CUST-5347,"wrong item",2025-07-14,410.22
RET-35621495,SO-05663286,CUST-4904,"wrong item",2025-06-26,6407.03
RET-10011827,SO-06141292,CUST-5145,"wrong item",2025-04-01,1550.37
RET-42949583,SO-06145864,CUST-4614,"wrong item",2024-12-25,2893.26
RET-22072576,SO-06870645,CUST-4137,"wrong item",2025-06-05,2911.2
RET-31903378,SO-07001499,GUEST-100744,"wrong item",2025-04-23,3580.42
RET-78392061,SO-07298363,CUST-4708,"wrong item",2024-10-07,6265.16
RET-72253969,SO-07385449,CUST-3516,"wrong item",2025-04-13,2108.78
RET-10605600,SO-07958322,CUST-4655,"wrong item",2025-04-10,660.26
RET-66125936,SO-08078414,CUST-5346,"wrong item",2024-09-06,4007.93
RET-33476071,SO-08438272,CUST-5189,"wrong item",2025-05-29,3287.42
RET-57632664,SO-08568963,CUST-4216,"wrong item",2024-11-04,6357.08
RET-88641475,SO-08678085,CUST-4277,"wrong item",2025-03-09,1865.93
RET-29378663,SO-08709612,CUST-5345,"wrong item",2025-04-29,694.13
RET-00806774,SO-08893959,CUST-4139,"wrong item",2024-12-02,896.65
RET-24132662,SO-09449095,CUST-4827,"wrong item",2024-11-02,2415.64
RET-93045875,SO-09672889,CUST-4904,"wrong item",2025-04-25,285.8
RET-64819453,SO-09902796,CUST-5021,"wrong item",2024-09-25,400.96
RET-65333088,SO-10003294,CUST-4525,"wrong item",2025-04-05,1949.46
RET-92891558,SO-10620659,CUST-5105,"wrong item",2025-07-13,4925.95
RET-50104729,SO-11005594,GUEST-100957,"wrong item",2025-07-16,1592.92
RET-16203754,SO-11425172,CUST-4362,"wrong item",2025-02-01,935.54
RET-41398684,SO-11427013,CUST-4891,"wrong item",2024-09-03,2673.86
RET-01264030,SO-11896405,CUST-4881,"wrong item",2025-02-07,1935.28
RET-65624895,SO-12019023,CUST-3536,"wrong item",2024-12-07,8138.66
RET-18162716,SO-12121800,CUST-3998,"wrong item",2024-10-12,829.82
RET-24261158,SO-12145695,GUEST-100352,"wrong item",2025-04-24,9136.39
RET-72852660,SO-12189457,CUST-5108,"wrong item",2025-07-09,2001.5
RET-30236354,SO-12522152,CUST-3785,"wrong item",2025-04-06,1842.85
RET-69052106,SO-12563685,CUST-3519,"wrong item",2024-12-12,3236.76
RET-88148108,SO-12758020,CUST-5050,"wrong item",2025-03-17,2457.09
RET-18681861,SO-13092316,CUST-4993,"wrong item",2025-04-10,617.6
RET-65861013,SO-13242525,CUST-3552,"wrong item",2025-02-27,4036.14
RET-30983229,SO-13328842,CUST-4851,"wrong item",2025-01-16,1893.49
RET-76384161,SO-13401826,CUST-4377,"wrong item",2025-06-04,1327.03
RET-91808161,SO-13879662,CUST-4032,"wrong item",2024-12-25,2721.3
RET-99055776,SO-14118119,CUST-5199,"wrong item",2025-03-24,1745.15
RET-63123489,SO-14240137,CUST-4625,"wrong item",2025-03-11,6529.17
RET-23580436,SO-14713456,GUEST-100857,"wrong item",2025-01-27,5643.26
RET-72904039,SO-14811698,GUEST-100241,"wrong item",2025-04-08,9054.29
RET-54438780,SO-15018629,CUST-4734,"wrong item",2025-04-01,9816.46
RET-94024690,SO-16158056,CUST-5128,"wrong item",2025-05-19,1441.33
RET-57710851,SO-16405449,CUST-4897,"wrong item",2025-03-23,187.11
RET-16974731,SO-16717960,CUST-4870,"wrong item",2024-08-26,2551.53
RET-78680005,SO-16820393,CUST-4169,"wrong item",2025-01-11,1387.89
RET-40725298,SO-17090780,CUST-4323,"wrong item",2024-10-09,2136.75
RET-09593430,SO-17267334,CUST-5070,"wrong item",2024-12-21,6060.72
RET-97512947,SO-17491174,CUST-4522,"wrong item",2025-07-03,6851.04
RET-70954879,SO-17631050,GUEST-100590,"wrong item",2025-06-20,4546.16
RET-50840694,SO-17858938,CUST-3542,"wrong item",2024-08-23,6036.7
RET-22628895,SO-17903432,CUST-4439,"wrong item",2025-03-13,452.66
RET-57731210,SO-18198028,CUST-5021,"wrong item",2025-01-18,5875.98
RET-09400391,SO-18487753,CUST-5062,"wrong item",2024-10-03,4449.87
RET-06223931,SO-18682172,GUEST-100815,"wrong item",2024-09-17,2615.89
RET-38069118,SO-19208311,CUST-3476,"wrong item",2025-07-21,2607.82
RET-25011711,SO-19358183,GUEST-100346,"wrong item",2025-02-11,10882.33
RET-65426662,SO-19495354,CUST-4694,"wrong item",2025-04-20,613.72
RET-26643917,SO-19683600,CUST-4592,"wrong item",2024-11-25,1152.56
RET-93430687,SO-19766938,CUST-4993,"wrong item",2024-12-06,3271.93
RET-91105434,SO-19810891,CUST-4309,"wrong item",2025-07-07,7261.68
RET-32783175,SO-20012209,CUST-5001,"wrong item",2025-07-21,2536.94
RET-42183041,SO-20222459,CUST-3844,"wrong item",2025-07-04,2385.21
RET-55398434,SO-20342501,CUST-4761,"wrong item",2025-04-14,159.3
RET-66439604,SO-20369157,CUST-4653,"wrong item",2025-05-02,2924.48
RET-70080028,SO-20671802,GUEST-100820,"wrong item",2025-03-03,1424.76
RET-17304106,SO-20733735,CUST-3704,"wrong item",2024-09-17,3185.71
RET-43993576,SO-20948827,CUST-4730,"wrong item",2025-02-06,1366.17
RET-55914703,SO-20983115,CUST-5252,"wrong item",2024-08-13,371.96
RET-26489404,SO-21104652,CUST-3555,"wrong item",2024-08-12,8312.67
RET-72751241,SO-21313500,CUST-4199,"wrong item",2024-09-29,5200.28
RET-73364865,SO-21592809,CUST-4014,"wrong item",2025-03-14,5073.63
RET-21322133,SO-21871862,CUST-4154,"wrong item",2024-08-23,336.61
RET-89263072,SO-22490828,CUST-4055,"wrong item",2025-07-11,2346.56
RET-96383678,SO-22704004,CUST-4186,"wrong item",2025-02-01,7206.68
RET-22468026,SO-22911505,CUST-4451,"wrong item",2025-01-28,532.97
RET-84204892,SO-24133142,CUST-5041,"wrong item",2025-02-14,137.09
RET-77857349,SO-24449723,CUST-4161,"wrong item",2025-04-08,5903.96
RET-14911593,SO-24715598,CUST-3656,"wrong item",2025-06-07,4880.62
RET-23682536,SO-25012816,CUST-4981,"wrong item",2025-05-05,2332.11
RET-61129025,SO-25055193,CUST-4523,"wrong item",2024-08-17,6348.01
RET-00113617,SO-25129332,CUST-3456,"wrong item",2025-06-01,4058.51
RET-61744885,SO-25291745,CUST-5319,"wrong item",2025-07-20,5887.38
RET-30306621,SO-25354932,GUEST-100241,"wrong item",2025-02-13,835.88
RET-92268362,SO-25396489,CUST-4883,"wrong item",2025-05-02,3402.84
RET-45532068,SO-25469331,CUST-5342,"wrong item",2024-08-20,2227.34
RET-50109036,SO-25601404,CUST-5105,"wrong item",2025-02-13,2824.48
RET-22234630,SO-25622016,CUST-4927,"wrong item",2025-05-27,168.98
RET-41474365,SO-25653652,GUEST-100957,"wrong item",2025-04-22,1000.89
RET-13452390,SO-25757213,CUST-3826,"wrong item",2025-03-10,1265.82
RET-84480546,SO-25781022,CUST-3830,"wrong item",2025-04-03,7561.8
RET-31750567,SO-25786743,CUST-5159,"wrong item",2025-02-01,1923.36
RET-78596931,SO-26022155,CUST-4050,"wrong item",2024-10-15,5863.56
RET-93415169,SO-26067180,CUST-4548,"wrong item",2024-10-07,8356.89
RET-56461842,SO-26184033,CUST-3579,"wrong item",2024-12-25,1502.93
RET-49279815,SO-26258001,CUST-3593,"wrong item",2025-01-27,1269.01
RET-22346253,SO-26263222,CUST-4586,"wrong item",2025-01-03,823.22
RET-63650602,SO-26317610,CUST-3888,"wrong item",2025-01-11,2112.86
RET-38194456,SO-26631029,CUST-4604,"wrong item",2024-08-27,4958.33
RET-53879111,SO-27160546,GUEST-100815,"wrong item",2024-10-20,1051.04
RET-08178157,SO-27197997,CUST-4414,"wrong item",2024-11-24,1332.78
RET-86985321,SO-27212043,CUST-3875,"wrong item",2024-08-06,2544.79
RET-52667692,SO-27323648,CUST-3600,"wrong item",2024-11-18,4165.39
RET-64392681,SO-27706198,CUST-4792,"wrong item",2025-04-18,5778.91
RET-11045386,SO-27880462,CUST-5128,"wrong item",2025-02-23,2860.01
RET-02125731,SO-27933758,CUST-3608,"wrong item",2024-08-27,4398.05
RET-27336123,SO-28496158,CUST-5289,"wrong item",2025-02-27,3364.82
RET-94735555,SO-28927862,CUST-3608,"wrong item",2025-06-07,1184.04
RET-36887484,SO-29035685,CUST-4184,"wrong item",2025-02-12,1718.57
RET-33929060,SO-29425872,CUST-3607,"wrong item",2025-05-20,3691.84
RET-36468123,SO-29496352,CUST-5083,"wrong item",2024-11-18,3341.61
RET-08852417,SO-29498279,CUST-4504,"wrong item",2025-04-09,2170.53
RET-91296283,SO-29620193,CUST-3649,"wrong item",2025-07-06,7905.72
RET-42588584,SO-30093578,CUST-4850,"wrong item",2024-12-19,872.61
RET-12981101,SO-30459940,CUST-4820,"wrong item",2024-08-26,528.63
RET-45566552,SO-30597451,CUST-4220,"wrong item",2025-03-20,6374.27
RET-56774489,SO-30942802,CUST-3785,"wrong item",2025-01-03,999.39
RET-17355687,SO-31270607,CUST-5290,"wrong item",2024-12-23,1091.16
RET-07973097,SO-31574377,CUST-4082,"wrong item",2024-12-21,817.48
RET-10390454,SO-31683042,CUST-3846,"wrong item",2025-02-04,7748.74
RET-12965784,SO-31868256,CUST-4592,"wrong item",2025-06-18,1143.68
RET-44847301,SO-31921277,GUEST-100241,"wrong item",2025-01-16,2031.55
RET-08149947,SO-31951459,CUST-4202,"wrong item",2024-11-04,1890.12
RET-78369055,SO-32025123,CUST-4714,"wrong item",2024-09-15,264.26
RET-47536849,SO-32201328,CUST-5282,"wrong item",2025-07-09,2161.62
RET-35405839,SO-32342063,CUST-3860,"wrong item",2024-11-24,552.64
RET-05474511,SO-32436606,CUST-4947,"wrong item",2024-08-25,9101.29
RET-91875569,SO-32663714,CUST-5029,"wrong item",2025-03-27,349.16
RET-54936300,SO-33221336,CUST-4451,"wrong item",2024-10-02,4930.39
RET-86121508,SO-33433656,CUST-5108,"wrong item",2025-04-27,3361.14
RET-40438888,SO-33630577,CUST-4977,"wrong item",2024-10-22,2429.26
RET-16818029,SO-34228093,CUST-3685,"wrong item",2024-07-29,1928.39
RET-18818654,SO-34230003,CUST-3918,"wrong item",2025-03-23,1636.05
RET-87027991,SO-34335610,CUST-4263,"wrong item",2024-08-12,4090.97
RET-66897331,SO-34505056,CUST-4471,"wrong item",2024-10-03,1157.21
RET-96860580,SO-34670803,CUST-3875,"wrong item",2025-07-21,3719.25
RET-27212534,SO-34902378,CUST-3993,"wrong item",2024-08-11,7836.51
RET-27231137,SO-35178235,CUST-3947,"wrong item",2024-09-10,2069.64
