return_id,product_id,product_name,refunded_amount
RET-19438359,1103,"rustic lamp",240.56
RET-19438359,332,"cozy table",475.73
RET-19438359,191,"portable speaker",34.0
RET-19438359,196,"classic guide",321.5
RET-19438359,831,"interactive doll",2362.2
RET-19438359,280,"stylish sweater",126.96
RET-19438359,84,"modern memoir",1974.16
RET-19438359,980,"fun blocks",1553.2
RET-19438359,1136,"cozy lamp",885.21
RET-93929158,783,"modern guide",494.58
RET-93929158,401,"hardcover novel",387.4
RET-93929158,261,"fun puzzle",192.58
RET-93929158,494,"stylish shirt",644.16
RET-75077130,29,"elegant table",115.09
RET-75077130,1038,"rustic table",702.0
RET-75077130,303,"interactive doll",1161.39
RET-75077130,1094,"comfortable sweater",313.14
RET-75077130,614,"modern table",1926.04
RET-76823026,580,"classic guide",1589.8
RET-76823026,26,"fun blocks",117.12
RET-76823026,822,"stylish shirt",369.3
RET-76823026,944,"colorful blocks",250.49
RET-16272731,300,"educational car",386.23
RET-94188161,85,"classic jeans",392.0
RET-94188161,133,"classic sweater",41.23
RET-94188161,355,"durable jeans",246.49
RET-03014225,569,"elegant rug",589.64
RET-03014225,1061,"colorful blocks",2197.7
RET-03014225,605,"comfortable shirt",1595.25
RET-03014225,437,"wireless camera",1549.76
RET-13950858,1118,"modern rug",1924.5
RET-13950858,652,"classic anthology",310.93
RET-13950858,361,"elegant lamp",761.44
RET-13950858,1275,"portable camera",509.28
RET-13950858,584,"fun car",103.6
RET-13950858,862,"portable headphones",404.01
RET-60742862,624,"rustic rug",580.89
RET-60742862,1026,"stylish jacket",736.08
RET-60742862,846,"durable jacket",467.33
RET-60742862,396,"modern guide",1416.96
RET-60742862,1198,"interactive puzzle",1156.08
RET-60742862,325,"classic memoir",197.96
RET-74948258,469,"compact speaker",165.83
RET-88032354,863,"smart headphones",444.39
RET-88032354,945,"durable shirt",114.36
RET-06226328,70,"cozy chair",30.07
RET-06226328,975,"fun doll",24.34
RET-06226328,711,"modern table",848.92
RET-88683816,316,"portable monitor",15.62
RET-88683816,68,"compact speaker",741.64
RET-88683816,1183,"educational doll",496.17
RET-67463401,939,"elegant table",153.36
RET-67463401,1048,"modern chair",459.98
RET-49681477,804,"smart camera",135.81
RET-49681477,87,"rustic table",2066.85
RET-49681477,699,"interactive blocks",1247.9
RET-49681477,865,"durable sweater",2064.0
RET-49681477,911,"illustrated anthology",140.84
RET-99942068,389,"smart monitor",101.98
RET-99942068,108,"rustic rug",210.62
RET-99942068,130,"stylish jacket",467.22
RET-99942068,966,"compact speaker",219.1
RET-99942068,357,"elegant rug",957.94
RET-99942068,1116,"smart speaker",550.08
RET-11563825,574,"comfortable shirt",1440.57
RET-11563825,1105,"classic sweater",503.96
RET-11563825,797,"portable headphones",202.38
RET-85722733,313,"illustrated guide",187.14
RET-85722733,549,"modern anthology",274.1
RET-85722733,766,"fun blocks",663.21
RET-85722733,132,"cozy lamp",703.4
RET-94509900,671,"durable sweater",293.07
RET-94509900,867,"stylish jacket",94.54
RET-79530985,789,"comfortable jeans",218.67
RET-55607005,1151,"colorful puzzle",1442.61
RET-55607005,59,"cozy chair",186.42
RET-55607005,29,"elegant table",345.27
RET-55607005,447,"stylish jeans",154.18
RET-55607005,28,"smart speaker",597.65
RET-55607005,1125,"durable sweater",957.74
RET-81407604,808,"compact speaker",399.4
RET-07399434,283,"colorful car",637.64
RET-07399434,168,"compact monitor",562.44
RET-07399434,66,"smart monitor",201.44
RET-07399434,383,"portable speaker",128.56
RET-07399434,1088,"elegant chair",965.92
RET-07399434,789,"comfortable jeans",656.01
RET-78416873,777,"compact speaker",356.7
RET-78416873,437,"wireless camera",387.44
RET-78416873,1221,"colorful blocks",104.52
RET-78416873,698,"classic anthology",617.1
RET-51050069,237,"compact headphones",61.72
RET-51050069,1119,"classic novel",1377.24
RET-51050069,85,"classic jeans",294.0
RET-63161884,972,"smart speaker",244.99
RET-63161884,751,"portable camera",528.9
RET-63161884,660,"portable speaker",640.16
RET-63161884,547,"illustrated anthology",931.6
RET-63161884,1235,"fun car",140.22
RET-63161884,1123,"fun car",36.2
RET-63161884,27,"stylish jeans",325.33
RET-73730081,100,"hardcover anthology",1121.2
RET-73730081,470,"modern novel",165.17
RET-73730081,924,"portable headphones",279.49
RET-73730081,167,"classic sweater",321.46
RET-73730081,1123,"fun car",45.25
RET-73730081,397,"modern chair",1111.28
RET-73730081,790,"durable shirt",1423.02
RET-00806774,829,"compact headphones",71.82
RET-00806774,172,"elegant chair",55.71
RET-00806774,31,"stylish sweater",311.36
RET-00806774,4,"wireless headphones",178.96
RET-00806774,1099,"elegant lamp",188.8
RET-00806774,1123,"fun car",9.05
RET-00806774,885,"classic novel",80.95
RET-75016612,987,"comfortable sweater",748.62
RET-76936725,289,"fun puzzle",175.58
RET-76936725,533,"modern memoir",417.84
RET-76936725,1033,"stylish shirt",2389.8
RET-76936725,41,"fun blocks",1247.16
RET-76936725,725,"colorful puzzle",346.31
RET-28343527,205,"wireless headphones",1638.55
RET-28343527,998,"compact speaker",214.42
RET-28343527,958,"classic guide",658.92
RET-28343527,467,"compact monitor",669.96
RET-28343527,377,"modern chair",918.12
RET-28343527,781,"educational puzzle",1839.44
RET-28343527,667,"elegant chair",28.02
RET-28343527,636,"durable shirt",803.34
RET-28343527,180,"classic shirt",768.5
RET-44104949,591,"rustic rug",1136.91
RET-44104949,321,"modern lamp",313.47
RET-40880967,169,"hardcover memoir",424.5
RET-40880967,1024,"rustic chair",992.9
RET-40880967,669,"comfortable shirt",371.54
RET-72191755,729,"smart monitor",445.85
RET-92036375,703,"modern chair",168.73
RET-92036375,602,"modern chair",948.46
RET-96250496,291,"illustrated memoir",172.44
RET-96250496,568,"classic anthology",925.56
RET-96250496,1038,"rustic table",702.0
RET-69515501,871,"wireless speaker",581.19
RET-69515501,806,"cozy lamp",1232.97
RET-69515501,119,"rustic lamp",1084.47
RET-69515501,545,"classic shirt",90.21
RET-69515501,1111,"modern memoir",1664.44
RET-69515501,914,"smart headphones",826.59
RET-69515501,1033,"stylish shirt",1433.88
RET-24705181,1180,"compact monitor",200.88
RET-65907117,504,"hardcover anthology",1541.88
RET-65907117,105,"compact headphones",918.96
RET-45919945,226,"modern rug",177.42
RET-75982064,140,"stylish jeans",186.16
RET-75982064,1035,"hardcover novel",43.06
RET-17833792,149,"portable monitor",240.9
RET-17833792,916,"educational doll",245.95
RET-17833792,51,"illustrated novel",208.42
RET-35974357,559,"modern rug",106.98
RET-35974357,295,"classic shirt",494.88
RET-35974357,991,"modern guide",291.33
RET-91905234,818,"compact monitor",460.1
RET-91905234,201,"durable jacket",429.89
RET-91905234,1045,"elegant rug",424.92
RET-91905234,266,"hardcover guide",96.54
RET-91905234,1069,"stylish jacket",239.06
RET-91905234,379,"classic shirt",145.92
RET-91905234,988,"modern rug",748.3
RET-91905234,1174,"interactive car",988.82
RET-91905234,468,"smart headphones",539.42
RET-27240154,533,"modern memoir",626.76
RET-27240154,873,"comfortable sweater",166.09
RET-27240154,264,"hardcover novel",597.1
RET-27240154,1130,"fun car",1705.88
RET-27240154,474,"classic jeans",70.83
RET-27240154,1255,"portable headphones",1265.43
RET-27240154,498,"modern lamp",1299.96
RET-65274201,806,"cozy lamp",410.99
RET-65274201,729,"smart monitor",178.34
RET-65274201,950,"modern novel",1066.92
RET-65274201,241,"rustic rug",157.91
RET-65274201,156,"comfortable shirt",124.36
RET-65274201,325,"classic memoir",98.98
RET-46821330,380,"elegant table",965.44
RET-46821330,185,"interactive blocks",312.98
RET-46821330,279,"comfortable shirt",255.2
RET-46821330,654,"colorful puzzle",1818.2
RET-46821330,564,"elegant chair",6.13
RET-46821330,867,"stylish jacket",378.16
RET-46821330,98,"illustrated memoir",25.74
RET-27938925,699,"interactive blocks",249.58
RET-27938925,1085,"elegant lamp",882.3
RET-27938925,365,"modern chair",171.29
RET-27938925,899,"compact monitor",1610.68
RET-27938925,1076,"colorful car",262.56
RET-27938925,717,"wireless monitor",69.81
RET-27938925,1003,"classic guide",462.12
RET-27938925,706,"educational car",111.84
RET-04003359,1047,"portable camera",528.96
RET-04003359,487,"fun blocks",296.04
RET-04003359,828,"interactive car",366.18
RET-26823888,946,"compact camera",209.91
RET-26823888,179,"wireless headphones",337.43
RET-26823888,1037,"modern novel",439.89
RET-26823888,257,"colorful blocks",206.44
RET-79347298,779,"fun puzzle",634.6
RET-79347298,20,"colorful puzzle",121.51
RET-79347298,686,"wireless monitor",787.52
RET-79347298,69,"elegant table",665.72
RET-79347298,1044,"colorful car",1213.44
RET-79347298,1073,"fun puzzle",652.48
RET-79347298,747,"comfortable sweater",408.4
RET-79347298,214,"elegant table",987.76
RET-79347298,1062,"portable speaker",1726.72
RET-79347298,1224,"modern guide",498.69
RET-70565055,248,"modern guide",1783.28
RET-70565055,394,"fun puzzle",2205.3
RET-70565055,121,"colorful car",1789.6
RET-70565055,811,"durable jeans",564.55
RET-70565055,57,"stylish sweater",80.7
RET-70565055,763,"comfortable jeans",498.02
RET-70565055,401,"hardcover novel",968.5
RET-70565055,835,"modern memoir",1123.84
RET-90959359,149,"portable monitor",240.9
RET-90959359,28,"smart speaker",597.65
RET-90959359,356,"cozy rug",772.54
RET-90959359,547,"illustrated anthology",558.96
RET-90959359,953,"hardcover memoir",662.52
RET-90959359,519,"wireless monitor",679.06
RET-90959359,1066,"classic sweater",231.81
RET-90959359,486,"colorful puzzle",38.9
RET-90959359,524,"stylish jacket",594.16
RET-63990975,1276,"rustic lamp",45.73
RET-63990975,705,"smart speaker",224.98
RET-63990975,963,"rustic lamp",1233.09
RET-28680777,1060,"modern chair",869.15
RET-28680777,927,"hardcover memoir",783.78
RET-28680777,493,"comfortable jacket",1815.24
RET-28680777,694,"educational doll",414.21
RET-28680777,749,"elegant lamp",569.95
RET-28680777,854,"hardcover guide",145.85
RET-28680777,317,"illustrated anthology",1683.4
RET-28680777,660,"portable speaker",480.12
RET-28896536,810,"classic novel",194.01
RET-00926379,899,"compact monitor",1610.68
RET-00926379,410,"cozy chair",1357.56
RET-00926379,752,"elegant table",439.18
RET-00926379,543,"modern lamp",829.0
RET-00926379,976,"elegant chair",646.65
RET-00926379,639,"classic novel",367.88
RET-00926379,885,"classic novel",242.85
RET-00926379,444,"classic jacket",435.0
RET-39547675,283,"colorful car",159.41
RET-39547675,1086,"comfortable sweater",150.05
RET-39547675,787,"smart speaker",492.6
RET-39547675,805,"colorful puzzle",1787.64
RET-39547675,794,"colorful doll",736.48
RET-39547675,1029,"comfortable shirt",1259.4
RET-29357071,36,"educational blocks",1735.04
RET-29357071,706,"educational car",74.56
RET-29357071,812,"interactive car",1055.52
RET-29357071,556,"classic jacket",156.22
RET-29357071,450,"portable monitor",1367.05
RET-29357071,943,"durable shirt",1164.75
RET-29357071,389,"smart monitor",509.9
RET-29357071,698,"classic anthology",1234.2
RET-29357071,1133,"portable camera",112.15
RET-23412423,1106,"interactive blocks",273.78
RET-23412423,427,"colorful doll",117.28
RET-30486379,186,"durable jacket",829.4
RET-30486379,718,"comfortable shirt",175.27
RET-30486379,12,"classic sweater",203.49
RET-30486379,464,"wireless camera",71.62
RET-30486379,1067,"portable camera",385.5
RET-30486379,717,"wireless monitor",69.81
RET-40172428,681,"colorful car",1453.6
RET-40172428,96,"rustic rug",69.6
RET-40172428,852,"classic anthology",394.36
RET-40172428,296,"hardcover novel",1573.35
RET-40172428,382,"wireless monitor",2037.4
RET-40172428,257,"colorful blocks",825.76
RET-40172428,580,"classic guide",794.9
RET-40172428,39,"elegant rug",1935.9
RET-40172428,771,"modern rug",1315.8
RET-74785597,695,"rustic lamp",193.45
RET-74785597,190,"cozy lamp",167.93
RET-74785597,77,"illustrated anthology",391.6
RET-74785597,144,"classic shirt",428.76
RET-74785597,1165,"interactive puzzle",307.84
RET-54250615,685,"modern guide",223.9
RET-54250615,292,"elegant rug",421.42
RET-54250615,120,"comfortable sweater",488.56
RET-54250615,1165,"interactive puzzle",615.68
RET-54250615,317,"illustrated anthology",420.85
RET-54250615,189,"interactive puzzle",79.8
RET-54250615,1011,"stylish jacket",51.72
RET-54250615,810,"classic novel",388.02
RET-88281995,708,"compact monitor",1280.55
RET-88281995,647,"durable sweater",1659.0
RET-88281995,1120,"cozy chair",488.16
RET-88281995,365,"modern chair",171.29
RET-88281995,331,"compact camera",349.24
RET-88281995,631,"modern lamp",153.06
RET-82597075,906,"interactive blocks",410.46
RET-90261467,609,"rustic table",406.29
RET-90261467,653,"classic sweater",266.45
RET-90261467,309,"stylish jeans",991.06
RET-78024205,1183,"educational doll",992.34
RET-78024205,1082,"elegant table",683.28
RET-78024205,738,"colorful blocks",216.69
RET-78024205,71,"classic jacket",586.32
RET-78024205,64,"colorful doll",619.48
RET-80604733,949,"modern anthology",987.74
RET-80604733,448,"rustic table",1153.8
RET-86888634,494,"stylish shirt",483.12
RET-86888634,1143,"durable jacket",179.56
RET-86888634,887,"elegant table",280.8
RET-86888634,22,"hardcover guide",94.51
RET-86888634,1033,"stylish shirt",955.92
RET-96521132,346,"compact speaker",70.43
RET-96521132,558,"modern novel",225.24
RET-96521132,48,"classic memoir",994.74
RET-67033032,785,"elegant lamp",918.12
RET-67033032,465,"classic jacket",356.58
RET-67033032,810,"classic novel",388.02
RET-67033032,319,"wireless monitor",1637.56
RET-35839727,854,"hardcover guide",145.85
RET-35839727,61,"colorful car",930.64
RET-35839727,1086,"comfortable sweater",150.05
RET-35839727,611,"classic shirt",29.12
RET-35839727,376,"durable jeans",974.8
RET-35839727,684,"colorful puzzle",147.47
RET-95379702,1207,"interactive puzzle",1514.15
RET-95379702,891,"wireless camera",857.2
RET-95379702,446,"classic sweater",248.22
RET-95379702,952,"educational car",153.64
RET-95379702,929,"educational car",10.2
RET-95379702,674,"hardcover novel",885.96
RET-95379702,860,"modern rug",1038.6
RET-95379702,49,"cozy rug",368.28
RET-95379702,965,"smart speaker",471.6
RET-95379702,354,"smart speaker",15.32
RET-23838928,902,"elegant rug",114.65
RET-23838928,160,"fun blocks",1837.88
RET-23838928,643,"cozy chair",530.22
RET-23838928,1243,"smart monitor",391.58
RET-23838928,723,"hardcover novel",564.8
RET-15525903,473,"hardcover memoir",382.26
RET-15525903,595,"smart camera",609.92
RET-15525903,884,"durable shirt",429.58
RET-15525903,658,"cozy chair",912.84
RET-15525903,49,"cozy rug",368.28
RET-64239480,550,"wireless camera",135.46
RET-64239480,467,"compact monitor",1339.92
RET-64239480,68,"compact speaker",185.41
RET-64239480,880,"wireless camera",129.56
RET-38008965,188,"compact speaker",112.83
RET-38008965,1001,"modern novel",578.72
RET-38008965,522,"interactive doll",173.51
RET-38008965,1038,"rustic table",351.0
RET-38008965,41,"fun blocks",415.72
RET-38008965,519,"wireless monitor",339.53
RET-38008965,124,"classic jeans",1480.52
RET-38008965,485,"illustrated guide",721.05
RET-39264598,700,"modern guide",872.86
RET-39264598,958,"classic guide",988.38
RET-39264598,1069,"stylish jacket",478.12
RET-39264598,1206,"comfortable shirt",313.5
RET-39264598,444,"classic jacket",1740.0
RET-39264598,545,"classic shirt",90.21
RET-39264598,1123,"fun car",9.05
RET-39264598,821,"educational blocks",213.93
RET-39264598,185,"interactive blocks",938.94
RET-12773614,383,"portable speaker",128.56
RET-12773614,972,"smart speaker",489.98
RET-12773614,1076,"colorful car",262.56
RET-12773614,1003,"classic guide",616.16
RET-69423396,1193,"smart headphones",65.11
RET-41883907,35,"classic guide",611.84
RET-41883907,649,"classic anthology",628.36
RET-41883907,999,"classic jacket",164.36
RET-41883907,892,"modern anthology",375.51
RET-41883907,461,"cozy rug",54.86
RET-41883907,592,"fun doll",628.98
RET-41883907,420,"cozy table",105.12
RET-41883907,301,"stylish jeans",802.11
RET-28588479,1001,"modern novel",1446.8
RET-28588479,72,"modern rug",1779.08
RET-28588479,341,"stylish jeans",935.55
RET-28588479,465,"classic jacket",356.58
RET-28588479,1012,"rustic rug",146.86
RET-28588479,725,"colorful puzzle",1731.55
RET-28588479,116,"rustic chair",301.05
RET-28588479,723,"hardcover novel",141.2
RET-66373745,1158,"durable jacket",1600.2
RET-66373745,182,"interactive puzzle",245.35
RET-66373745,1056,"illustrated guide",951.0
RET-66373745,663,"smart camera",1142.7
RET-66373745,1118,"modern rug",1154.7
RET-66373745,258,"smart speaker",1914.8
RET-66373745,1273,"interactive car",513.28
RET-66373745,715,"elegant table",666.26
RET-66373745,841,"fun blocks",1684.9
RET-92162672,1162,"elegant chair",70.15
RET-92162672,769,"compact headphones",1392.72
RET-92162672,319,"wireless monitor",1228.17
RET-92162672,527,"modern guide",149.73
RET-92162672,1067,"portable camera",1927.5
RET-92162672,1202,"portable headphones",232.72
RET-92162672,648,"interactive doll",406.65
RET-92162672,250,"fun puzzle",331.54
RET-59469422,719,"durable sweater",567.36
RET-71330704,812,"interactive car",263.88
RET-71330704,471,"colorful doll",486.04
RET-49116821,954,"classic anthology",566.74
RET-49116821,445,"portable monitor",657.94
RET-49116821,685,"modern guide",111.95
RET-49116821,910,"durable jeans",789.36
RET-49116821,509,"compact speaker",1003.6
RET-49116821,639,"classic novel",1103.64
RET-49116821,415,"hardcover guide",532.62
RET-49116821,401,"hardcover novel",774.8
RET-49116821,1221,"colorful blocks",209.04
RET-95731195,65,"fun puzzle",129.96
RET-95731195,289,"fun puzzle",175.58
RET-40529634,153,"classic anthology",303.48
RET-40529634,702,"smart headphones",185.28
RET-40529634,1135,"modern anthology",6.6
RET-40529634,44,"stylish jeans",1482.69
RET-20048124,1217,"rustic table",782.43
RET-20048124,173,"wireless monitor",1764.45
RET-20048124,1163,"interactive doll",78.18
RET-20048124,1209,"durable jacket",612.9
RET-20048124,814,"elegant table",219.81
RET-20048124,154,"wireless camera",41.8
RET-89880797,1036,"durable jacket",980.0
RET-89880797,818,"compact monitor",460.1
RET-89880797,915,"hardcover memoir",613.38
RET-89880797,206,"classic sweater",1371.75
RET-89880797,615,"comfortable sweater",1240.8
RET-89880797,316,"portable monitor",78.1
RET-07377604,202,"wireless camera",367.55
RET-07377604,438,"educational doll",983.76
RET-07377604,1231,"portable camera",1024.45
RET-07377604,697,"cozy table",570.03
RET-07377604,140,"stylish jeans",186.16
RET-07377604,1128,"classic novel",361.44
RET-45625934,386,"durable shirt",617.6
RET-45625934,379,"classic shirt",291.84
RET-45625934,192,"hardcover novel",1503.0
RET-45625934,633,"educational doll",2410.2
RET-65719153,1078,"rustic rug",1286.01
RET-65719153,89,"classic novel",745.05
RET-14933102,1174,"interactive car",1483.23
RET-14933102,1197,"elegant table",876.3
RET-14933102,341,"stylish jeans",187.11
RET-14933102,1105,"classic sweater",503.96
RET-14933102,387,"classic jacket",412.9
RET-14933102,70,"cozy chair",90.21
RET-14933102,905,"cozy table",903.54
RET-14933102,679,"educational puzzle",173.07
RET-14933102,152,"illustrated anthology",395.32
RET-64581360,390,"stylish jacket",74.65
RET-64581360,224,"elegant table",893.06
RET-64581360,1255,"portable headphones",1687.24
RET-64581360,917,"fun puzzle",276.64
RET-64581360,996,"smart monitor",35.24
RET-64581360,223,"smart speaker",167.56
RET-64581360,780,"rustic chair",257.05
RET-15900807,46,"interactive puzzle",87.76
RET-15900807,550,"wireless camera",406.38
RET-15900807,1218,"illustrated guide",343.44
RET-15900807,896,"cozy rug",44.1
RET-15900807,1258,"durable sweater",677.0
RET-15900807,500,"elegant rug",283.94
RET-15900807,657,"portable camera",444.42
RET-80523520,728,"elegant table",46.42
RET-80523520,1063,"interactive puzzle",1570.12
RET-50433909,30,"wireless monitor",1232.88
RET-97901652,68,"compact speaker",370.82
RET-97901652,530,"rustic chair",1751.36
RET-97901652,591,"rustic rug",757.94
RET-27817683,1057,"stylish sweater",20.52
RET-81643614,406,"compact monitor",344.12
RET-81643614,816,"rustic lamp",403.65
RET-81643614,595,"smart camera",304.96
RET-81643614,323,"hardcover guide",877.08
RET-81643614,930,"smart camera",115.96
RET-81643614,824,"compact headphones",22.56
RET-81643614,1271,"interactive car",821.2
RET-81643614,527,"modern guide",49.91
RET-81643614,1042,"classic jeans",686.43
RET-81643614,956,"comfortable shirt",234.66
RET-82970560,1215,"hardcover memoir",28.35
RET-82970560,670,"modern chair",444.13
RET-82970560,914,"smart headphones",551.06
RET-82970560,575,"colorful blocks",367.29
RET-82970560,473,"hardcover memoir",191.13
RET-82970560,255,"hardcover novel",764.7
RET-82970560,732,"comfortable jeans",427.14
RET-82970560,592,"fun doll",209.66
RET-82970560,1105,"classic sweater",125.99
RET-82970560,69,"elegant table",665.72
RET-56331208,522,"interactive doll",520.53
RET-56331208,1283,"fun car",967.95
RET-56331208,636,"durable shirt",1071.12
RET-70039823,682,"smart headphones",468.38
RET-99363699,1173,"compact speaker",1088.19
RET-99363699,354,"smart speaker",45.96
RET-99363699,754,"durable sweater",203.72
RET-99363699,1026,"stylish jacket",490.72
RET-99363699,801,"fun puzzle",427.68
RET-02549602,319,"wireless monitor",818.78
RET-02549602,989,"hardcover guide",405.24
RET-02549602,25,"fun puzzle",458.32
RET-02549602,22,"hardcover guide",94.51
RET-02549602,1232,"comfortable shirt",271.46
RET-02549602,1274,"stylish jacket",62.73
RET-35926129,359,"classic jacket",517.1
RET-66822446,1111,"modern memoir",832.22
RET-66822446,74,"classic shirt",416.73
RET-66822446,107,"modern memoir",935.12
RET-69146442,783,"modern guide",247.29
RET-69146442,1194,"portable monitor",412.64
RET-69146442,9,"hardcover anthology",233.27
RET-69146442,786,"portable speaker",537.08
RET-69146442,266,"hardcover guide",32.18
RET-66934207,510,"hardcover anthology",936.48
RET-70533376,479,"classic memoir",452.31
RET-70533376,851,"illustrated anthology",953.8
RET-70533376,740,"colorful blocks",332.85
RET-70533376,1029,"comfortable shirt",419.8
RET-70533376,455,"modern novel",863.48
RET-70533376,522,"interactive doll",520.53
RET-70533376,725,"colorful puzzle",346.31
RET-70533376,669,"comfortable shirt",371.54
RET-70533376,330,"classic sweater",425.17
RET-27417330,630,"comfortable jacket",1480.44
RET-00237954,942,"modern lamp",547.75
RET-42332202,473,"hardcover memoir",191.13
RET-42332202,936,"smart monitor",719.1
RET-42332202,495,"smart headphones",67.07
RET-42332202,1018,"stylish jacket",528.52
RET-42332202,73,"modern memoir",592.56
RET-42332202,1228,"fun doll",77.04
RET-42332202,975,"fun doll",24.34
RET-42332202,557,"stylish jeans",394.86
RET-42332202,1130,"fun car",852.94
RET-20580297,820,"compact monitor",214.65
RET-20580297,990,"smart monitor",161.3
RET-28750798,1151,"colorful puzzle",480.87
RET-28750798,580,"classic guide",397.45
RET-28750798,188,"compact speaker",225.66
RET-28750798,984,"elegant table",577.62
RET-28750798,424,"comfortable jacket",657.14
RET-28750798,43,"wireless headphones",481.92
RET-96752306,1224,"modern guide",166.23
RET-96752306,1037,"modern novel",146.63
RET-96752306,636,"durable shirt",803.34
RET-96752306,266,"hardcover guide",96.54
RET-96752306,648,"interactive doll",135.55
RET-96752306,1144,"fun puzzle",1040.16
RET-65091471,257,"colorful blocks",412.88
RET-65091471,862,"portable headphones",134.67
RET-65091471,719,"durable sweater",851.04
RET-65091471,790,"durable shirt",474.34
RET-65091471,608,"elegant table",358.92
RET-19352739,1110,"elegant chair",468.12
RET-19352739,6,"colorful blocks",85.28
RET-19352739,421,"rustic table",360.66
RET-19352739,358,"rustic rug",91.87
RET-19352739,1273,"interactive car",513.28
RET-85431605,1029,"comfortable shirt",839.6
RET-09951600,195,"classic guide",1877.04
RET-09951600,726,"rustic rug",1821.72
RET-09951600,622,"stylish shirt",1028.07
RET-09951600,337,"portable headphones",467.21
RET-09951600,1275,"portable camera",339.52
RET-00569301,338,"interactive blocks",781.4
RET-00569301,702,"smart headphones",185.28
RET-00569301,980,"fun blocks",1553.2
RET-00569301,473,"hardcover memoir",764.52
RET-00569301,293,"illustrated memoir",1464.7
RET-00569301,370,"modern guide",1994.75
RET-00569301,447,"stylish jeans",154.18
RET-00569301,572,"interactive blocks",114.14
RET-21336662,1230,"durable jacket",26.68
RET-21336662,1207,"interactive puzzle",1514.15
RET-21336662,940,"colorful puzzle",902.94
RET-21336662,884,"durable shirt",214.79
RET-60159287,80,"smart monitor",244.02
RET-70463714,1112,"classic guide",1471.6
RET-70463714,1281,"fun puzzle",176.4
RET-70463714,505,"illustrated memoir",320.43
RET-70463714,879,"fun car",486.16
RET-70463714,24,"compact headphones",1791.0
RET-70463714,177,"educational puzzle",209.33
RET-75596201,171,"modern anthology",346.96
RET-75596201,717,"wireless monitor",349.05
RET-75596201,713,"illustrated novel",1717.4
RET-75596201,708,"compact monitor",256.11
RET-51767729,38,"interactive doll",656.08
RET-51767729,1234,"comfortable jeans",1308.93
RET-51767729,732,"comfortable jeans",1708.56
RET-51767729,205,"wireless headphones",983.13
RET-51767729,516,"hardcover anthology",263.92
RET-84204892,1028,"comfortable shirt",137.09
RET-03823294,450,"portable monitor",1367.05
RET-03823294,986,"illustrated novel",121.18
RET-03823294,16,"educational blocks",794.62
RET-03823294,670,"modern chair",888.26
RET-03823294,1055,"hardcover novel",426.54
RET-03823294,364,"classic sweater",1063.83
RET-03823294,1025,"classic jeans",1155.68
RET-99168032,1101,"classic shirt",894.06
RET-82112307,1136,"cozy lamp",885.21
RET-82112307,15,"stylish sweater",421.14
RET-82112307,972,"smart speaker",979.96
RET-82112307,1117,"compact speaker",193.86
RET-82112307,632,"portable headphones",19.23
RET-37047541,233,"hardcover guide",435.4
RET-37047541,1278,"cozy chair",975.99
RET-37047541,1101,"classic shirt",447.03
RET-37047541,356,"cozy rug",386.27
RET-03152512,439,"smart monitor",1491.72
RET-40889014,319,"wireless monitor",1228.17
RET-40889014,761,"elegant lamp",1367.2
RET-40889014,767,"interactive doll",775.12
RET-40889014,787,"smart speaker",1231.5
RET-40889014,110,"educational puzzle",43.02
RET-40889014,706,"educational car",111.84
RET-21839213,124,"classic jeans",1850.65
RET-21839213,447,"stylish jeans",154.18
RET-21839213,262,"comfortable jeans",456.92
RET-21839213,871,"wireless speaker",193.73
RET-21839213,965,"smart speaker",2358.0
RET-21839213,101,"hardcover guide",331.31
RET-09530214,219,"smart camera",890.76
RET-22556420,1138,"elegant rug",950.7
RET-22556420,313,"illustrated guide",374.28
RET-22556420,632,"portable headphones",38.46
RET-22556420,1094,"comfortable sweater",1252.56
RET-22556420,746,"elegant chair",410.35
RET-22556420,1219,"hardcover guide",1059.85
RET-22556420,704,"portable speaker",431.95
RET-22556420,464,"wireless camera",143.24
RET-22556420,928,"stylish jacket",227.04
RET-22556420,578,"colorful doll",312.8
RET-64486143,1180,"compact monitor",401.76
RET-35605970,109,"interactive blocks",1216.88
RET-35605970,434,"modern anthology",1125.4
RET-35605970,202,"wireless camera",1470.2
RET-35605970,865,"durable sweater",412.8
RET-29053315,161,"classic jacket",494.4
RET-29053315,757,"compact monitor",821.84
RET-29053315,285,"smart speaker",883.1
RET-29053315,198,"cozy table",1313.82
RET-71445627,1077,"durable shirt",132.54
RET-61247400,418,"illustrated memoir",1041.72
RET-61247400,295,"classic shirt",742.32
RET-61247400,227,"hardcover anthology",1279.83
RET-61247400,1133,"portable camera",22.43
RET-61247400,565,"durable shirt",90.9
RET-61247400,1206,"comfortable shirt",418.0
RET-61247400,431,"durable shirt",1306.08
RET-61247400,457,"colorful doll",1457.52
RET-61247400,40,"hardcover novel",291.28
RET-36434163,917,"fun puzzle",553.28
RET-36434163,22,"hardcover guide",472.55
RET-36434163,683,"classic shirt",1257.35
RET-36434163,980,"fun blocks",1553.2
RET-36434163,1144,"fun puzzle",1040.16
RET-36434163,1237,"cozy table",561.51
RET-36434163,297,"rustic lamp",1681.9
RET-36434163,1013,"compact speaker",362.62
RET-36434163,202,"wireless camera",1102.65
RET-31524580,983,"classic jacket",333.82
RET-31524580,15,"stylish sweater",140.38
